pool,pair_symbols,epoch_week,fee_tier_bps,fees_usd,volume_usd,tvl_usd,emissions_aero,aero_price,emissions_usd,fees_per_emission,profitable
0xad04be2b6613586f83049d5953611baa23971340,WETH/OKAYEG,2025-W30,30.0,0.1175,39.1596,28330.27,0.0,0.922909,0.0,,True
0xbe700f5c75dfcbef3cae37873aeeb1724daed3f6,uDOGE/WETH,2025-W30,30.0,696.4548,232151.6071,166497.92,1072.66753,0.922909,989.9745,0.7035,False
0xcb1f3e1a6bb8a0e2d97bdc9d48db093b2c0095f9,USDC/rETH,2025-W30,5.0,216.067,432133.995,34769.94,764.797697,0.922909,705.8387,0.3061,False
0xce62141227cfd3fe8d715f403b99f0377c0c16c6,USDC/SQD,2025-W30,5.0,83.5861,167172.1259,16756.67,849.887675,0.922909,784.369,0.1066,False
0xdfe5f275020def30993f042174fc2d335678b626,AERO/cbBTC,2025-W30,30.0,76722.8748,25574291.6068,3923953.9,129400.877029,0.922909,119425.2353,0.6424,False
0x4fb60e5715a22bdc29a1333d7894da2aa735f5a9,WETH/GHST,2025-W30,30.0,0.0252,8.4121,2.76,0.0,0.922909,0.0,,True
0x0c1a09d5d0445047da3ab4994262b22404288a3b,USDC/USD+,2025-W31,1.0,219.3325,2193325.443,8746946.57,473.450374,0.810161,383.5713,0.5718,False
0x178904d6f5f49074fc3fdb918f0170e0dbb1677e,PSTAKE/USDC,2025-W31,30.0,0.2062,68.7425,14336.21,0.0,0.810161,0.0,,True
0x1d6aaa7ae38856fffc37e5e3c99d1c392631f450,WETH/AION,2025-W31,30.0,97.0248,32341.5959,55455.34,146.82831,0.810161,118.9546,0.8156,False
0x3333e1d9174720d6ec2cf815e65b82915a9eae1e,WETH/PEPE,2025-W31,30.0,454.1328,151377.609,425903.06,2158.738433,0.810161,1748.9267,0.2597,False
0x46d398a5b33709877f50c8918a7ee96f1be1d7dd,WETH/VVV,2025-W31,30.0,728.1901,242730.0267,795972.88,2088.928914,0.810161,1692.3697,0.4303,False
0x4fb60e5715a22bdc29a1333d7894da2aa735f5a9,WETH/GHST,2025-W31,30.0,0.0071,2.3618,0.96,1.363944,0.810161,1.105,0.0064,False
0x51c230951b82dbf7b8696b6fcd2be199cc10779f,RFL/USDC,2025-W31,5.0,189.5936,379187.1185,226057.94,7670.261173,0.810161,6214.1501,0.0305,False
0x54cdd0222df6b3bc17754c2c1b3d7d4203fe3d89,WETH/REI,2025-W31,30.0,12516.0831,4172027.7107,2168415.94,41331.394135,0.810161,33485.1034,0.3738,False
0x678f431da2abb9b5726bbf5ccdbaeebb60da9813,MAMO/USDC,2025-W31,30.0,7168.7915,2389597.1821,508755.94,9142.374327,0.810161,7406.7995,0.9679,False
0x74e4c08bb50619b70550733d32b7e60424e9628e,WETH/TOSHI,2025-W31,30.0,19711.1383,6570379.439,1474873.7,19823.715355,0.810161,16060.4106,1.2273,True
0x7c42dd1556754be827e187ce0870e70c5e571f35,WETH/HEU,2025-W31,30.0,1988.7153,662905.0985,390951.55,5840.77783,0.810161,4731.9732,0.4203,False
0x7ce345561e1690445eefa0db04f59d64b65598a8,wBLT/USDC,2025-W31,5.0,217.5462,435092.4351,1337445.94,3596.490308,0.810161,2913.7379,0.0747,False
0x80866012a372c686a3b71a2ab05d004e29b36e1b,WETH/RED,2025-W31,30.0,864.802,288267.347,406108.55,2123.60095,0.810161,1720.4597,0.5027,False
0x8a7b72f8ff5299e493317d4430293894107af859,WETH/SIGN,2025-W31,30.0,106.3207,35440.2252,905984.54,206.273447,0.810161,167.1148,0.6362,False
0x8a80bc9528564c75c50e227a7213c3136b1de7e5,MXNe/WETH,2025-W31,30.0,201.9659,67321.9505,9863.51,0.0,0.810161,0.0,,True
0x984faeed533d60b53f142ad76b629d64849ea507,WETH/ACOLYT,2025-W31,30.0,67.7757,22591.9102,112741.26,692.77973,0.810161,561.2635,0.1208,False
0x9f093177c5087dd280bd61a1afab564814807014,dlcBTC/WETH,2025-W31,5.0,0.0127,25.3716,170948.88,0.0,0.810161,0.0,,True
0xa41bc0affba7fd420d186b84899d7ab2ac57fcd1,USDC/USDT,2025-W31,1.0,1116.358,11163580.206,3055150.55,5482.734336,0.810161,4441.9002,0.2513,False
0xad04be2b6613586f83049d5953611baa23971340,WETH/OKAYEG,2025-W31,30.0,0.3201,106.7034,23810.02,0.0,0.810161,0.0,,True
0xbe700f5c75dfcbef3cae37873aeeb1724daed3f6,uDOGE/WETH,2025-W31,30.0,337.493,112497.6739,153536.71,1735.577071,0.810161,1406.0977,0.24,False
0xcb1f3e1a6bb8a0e2d97bdc9d48db093b2c0095f9,USDC/rETH,2025-W31,5.0,197.2422,394484.3035,38356.75,398.408994,0.810161,322.7756,0.6111,False
0xce62141227cfd3fe8d715f403b99f0377c0c16c6,USDC/SQD,2025-W31,5.0,80.7794,161558.8188,18473.19,617.045859,0.810161,499.9068,0.1616,False
0xdfe5f275020def30993f042174fc2d335678b626,AERO/cbBTC,2025-W31,30.0,77762.0956,25920698.5194,4397510.93,96337.429578,0.810161,78048.8745,0.9963,False
0x0c1a09d5d0445047da3ab4994262b22404288a3b,USDC/USD+,2025-W32,1.0,119.0574,1190574.2367,8747140.92,461.471782,0.888799,410.1556,0.2903,False
0x178904d6f5f49074fc3fdb918f0170e0dbb1677e,PSTAKE/USDC,2025-W32,30.0,0.1404,46.8131,13318.75,0.0,0.888799,0.0,,True
0x1d6aaa7ae38856fffc37e5e3c99d1c392631f450,WETH/AION,2025-W32,30.0,56.7055,18901.8492,57272.48,103.312431,0.888799,91.824,0.6175,False
0x3333e1d9174720d6ec2cf815e65b82915a9eae1e,WETH/PEPE,2025-W32,30.0,345.8374,115279.1296,448420.11,1204.708019,0.888799,1070.7431,0.323,False
0x46d398a5b33709877f50c8918a7ee96f1be1d7dd,WETH/VVV,2025-W32,30.0,755.479,251826.3398,830963.95,3599.316853,0.888799,3199.0688,0.2362,False
0x51c230951b82dbf7b8696b6fcd2be199cc10779f,RFL/USDC,2025-W32,5.0,572.1666,1144333.2366,239125.14,6752.128428,0.888799,6001.2842,0.0953,False
0x54cdd0222df6b3bc17754c2c1b3d7d4203fe3d89,WETH/REI,2025-W32,30.0,10947.2966,3649098.8804,2470784.32,55506.474154,0.888799,49334.0924,0.2219,False
0x678f431da2abb9b5726bbf5ccdbaeebb60da9813,MAMO/USDC,2025-W32,30.0,33980.1482,11326716.0566,932357.38,11936.444013,0.888799,10609.0981,3.2029,True
0x74e4c08bb50619b70550733d32b7e60424e9628e,WETH/TOSHI,2025-W32,30.0,16566.6268,5522208.9173,1668680.12,22376.484091,0.888799,19888.1941,0.833,False
0x7c42dd1556754be827e187ce0870e70c5e571f35,WETH/HEU,2025-W32,30.0,1966.6862,655562.0636,482028.81,6971.9018,0.888799,6196.6186,0.3174,False
0x7ce345561e1690445eefa0db04f59d64b65598a8,wBLT/USDC,2025-W32,5.0,192.8544,385708.726,1324661.03,6544.415333,0.888799,5816.6691,0.0332,False
0x80866012a372c686a3b71a2ab05d004e29b36e1b,WETH/RED,2025-W32,30.0,1103.2985,367766.1793,462092.86,3898.153186,0.888799,3464.6742,0.3184,False
0x8a7b72f8ff5299e493317d4430293894107af859,WETH/SIGN,2025-W32,30.0,1755.3068,585102.267,833075.24,164.573377,0.888799,146.2726,12.0002,True
0x8a80bc9528564c75c50e227a7213c3136b1de7e5,MXNe/WETH,2025-W32,30.0,287.7235,95907.8305,10830.57,0.0,0.888799,0.0,,True
0x984faeed533d60b53f142ad76b629d64849ea507,WETH/ACOLYT,2025-W32,30.0,104.9939,34997.9624,123758.03,558.996024,0.888799,496.835,0.2113,False
0xa41bc0affba7fd420d186b84899d7ab2ac57fcd1,USDC/USDT,2025-W32,1.0,8554.1852,85541852.0693,3001646.24,4803.228936,0.888799,4269.1045,2.0037,True
0xad04be2b6613586f83049d5953611baa23971340,WETH/OKAYEG,2025-W32,30.0,0.3787,126.2441,25101.97,0.0,0.888799,0.0,,True
0xbe700f5c75dfcbef3cae37873aeeb1724daed3f6,uDOGE/WETH,2025-W32,30.0,346.426,115475.3498,166266.88,602.839482,0.888799,535.8031,0.6466,False
0xcb1f3e1a6bb8a0e2d97bdc9d48db093b2c0095f9,USDC/rETH,2025-W32,5.0,153.2284,306456.8753,32668.9,269.590087,0.888799,239.6114,0.6395,False
0xce62141227cfd3fe8d715f403b99f0377c0c16c6,USDC/SQD,2025-W32,5.0,91.961,183922.079,14594.89,476.066413,0.888799,423.1273,0.2173,False
0xdfe5f275020def30993f042174fc2d335678b626,AERO/cbBTC,2025-W32,30.0,131147.537,43715845.6566,3815192.33,83734.237375,0.888799,74422.8969,1.7622,True
0x4fb60e5715a22bdc29a1333d7894da2aa735f5a9,WETH/GHST,2025-W32,30.0,0.0219,7.2938,4.77,0.008783,0.888799,0.0078,2.8077,True
0xd0d4f68f39f1e1c6f5102ca5a3d4605b3a2a5bf6,i/WETH,2025-W32,30.0,2368.8557,789618.5684,98066.41,11456.295789,0.888799,10182.3429,0.2326,False
0x9f093177c5087dd280bd61a1afab564814807014,dlcBTC/WETH,2025-W32,5.0,29.099,58197.9361,182527.89,0.0,0.888799,0.0,,True
0x0c1a09d5d0445047da3ab4994262b22404288a3b,USDC/USD+,2025-W33,1.0,134.3587,1343587.3185,8747227.71,437.699169,1.282682,561.4289,0.2393,False
0x178904d6f5f49074fc3fdb918f0170e0dbb1677e,PSTAKE/USDC,2025-W33,30.0,0.4684,156.1211,12778.42,0.0,1.282682,0.0,,True
0x1d6aaa7ae38856fffc37e5e3c99d1c392631f450,WETH/AION,2025-W33,30.0,70.4291,23476.359,57564.58,110.248518,1.282682,141.4138,0.498,False
0x3333e1d9174720d6ec2cf815e65b82915a9eae1e,WETH/PEPE,2025-W33,30.0,431.7031,143901.0194,482999.69,863.172316,1.282682,1107.1757,0.3899,False
0x46d398a5b33709877f50c8918a7ee96f1be1d7dd,WETH/VVV,2025-W33,30.0,1110.2147,370071.5663,921739.13,1643.460393,1.282682,2108.0373,0.5267,False
0x4fb60e5715a22bdc29a1333d7894da2aa735f5a9,WETH/GHST,2025-W33,30.0,0.0988,32.9457,14.14,0.0,1.282682,0.0,,True
0x51c230951b82dbf7b8696b6fcd2be199cc10779f,RFL/USDC,2025-W33,5.0,354.0911,708182.1023,315574.99,9842.231205,1.282682,12624.4545,0.028,False
0x54cdd0222df6b3bc17754c2c1b3d7d4203fe3d89,WETH/REI,2025-W33,30.0,23165.4408,7721813.5956,2239689.2,41915.835908,1.282682,53764.6954,0.4309,False
0x678f431da2abb9b5726bbf5ccdbaeebb60da9813,MAMO/USDC,2025-W33,30.0,19403.0455,6467681.8425,1181643.67,19139.085975,1.282682,24549.3644,0.7904,False
0x74e4c08bb50619b70550733d32b7e60424e9628e,WETH/TOSHI,2025-W33,30.0,23729.2163,7909738.7752,1964513.33,21985.697263,1.282682,28200.6619,0.8414,False
0x7c42dd1556754be827e187ce0870e70c5e571f35,WETH/HEU,2025-W33,30.0,2545.42,848473.3433,519416.13,6555.688937,1.282682,8408.8653,0.3027,False
0x7ce345561e1690445eefa0db04f59d64b65598a8,wBLT/USDC,2025-W33,5.0,261.0572,522114.4228,1360817.69,4597.544831,1.282682,5897.1888,0.0443,False
0x80866012a372c686a3b71a2ab05d004e29b36e1b,WETH/RED,2025-W33,30.0,378.3862,126128.7373,486484.7,3146.888342,1.282682,4036.4576,0.0937,False
0x8a7b72f8ff5299e493317d4430293894107af859,WETH/SIGN,2025-W33,30.0,2947.9155,982638.4918,850000.99,151.669654,1.282682,194.544,15.1529,True
0x8a80bc9528564c75c50e227a7213c3136b1de7e5,MXNe/WETH,2025-W33,30.0,99.682,33227.3466,9332.54,0.0,1.282682,0.0,,True
0x984faeed533d60b53f142ad76b629d64849ea507,WETH/ACOLYT,2025-W33,30.0,106.8327,35610.9041,141113.91,163.071799,1.282682,209.1693,0.5107,False
0x9f093177c5087dd280bd61a1afab564814807014,dlcBTC/WETH,2025-W33,5.0,66.8589,133717.7665,197012.26,0.0,1.282682,0.0,,True
0xa41bc0affba7fd420d186b84899d7ab2ac57fcd1,USDC/USDT,2025-W33,1.0,2020.8957,20208957.3153,2922893.68,6143.106896,1.282682,7879.6537,0.2565,False
0xad04be2b6613586f83049d5953611baa23971340,WETH/OKAYEG,2025-W33,30.0,0.1879,62.6433,28039.27,0.0,1.282682,0.0,,True
0xbe700f5c75dfcbef3cae37873aeeb1724daed3f6,uDOGE/WETH,2025-W33,30.0,749.6817,249893.89,179335.75,308.964764,1.282682,396.3036,1.8917,True
0xcb1f3e1a6bb8a0e2d97bdc9d48db093b2c0095f9,USDC/rETH,2025-W33,5.0,118.8936,237787.1192,29962.81,158.217025,1.282682,202.9422,0.5858,False
0xce62141227cfd3fe8d715f403b99f0377c0c16c6,USDC/SQD,2025-W33,5.0,31.6896,63379.1583,9344.43,1109.700137,1.282682,1423.3926,0.0223,False
0xd0d4f68f39f1e1c6f5102ca5a3d4605b3a2a5bf6,i/WETH,2025-W33,30.0,2432.8866,810962.211,104504.3,5549.217123,1.282682,7117.8819,0.3418,False
0xdfe5f275020def30993f042174fc2d335678b626,AERO/cbBTC,2025-W33,30.0,164954.3187,54984772.9076,4544678.39,148490.148327,1.282682,190465.666,0.8661,False
0x27bd426ec343845995c527d634c4e07f0608aacd,WETH/ORDER,2025-W33,30.0,1042.6393,347546.4409,303885.67,0.0,1.282682,0.0,,True
0x56c11053159a24c0731b4b12356bc1f0578fb474,USDC/GHST,2025-W33,100.0,277.8575,27785.7505,1929431.86,0.0,1.282682,0.0,,True
0x0c1a09d5d0445047da3ab4994262b22404288a3b,USDC/USD+,2025-W34,1.0,157.6894,1576893.5852,8747260.96,420.603969,1.372148,577.1311,0.2732,False
0x178904d6f5f49074fc3fdb918f0170e0dbb1677e,PSTAKE/USDC,2025-W34,30.0,0.8638,287.9241,13726.58,0.0,1.372148,0.0,,True
0x1d6aaa7ae38856fffc37e5e3c99d1c392631f450,WETH/AION,2025-W34,30.0,55.3794,18459.8146,48109.53,48.401391,1.372148,66.4139,0.8339,False
0x27bd426ec343845995c527d634c4e07f0608aacd,WETH/ORDER,2025-W34,30.0,2183.1743,727724.771,316281.92,0.0,1.372148,0.0,,True
0x3333e1d9174720d6ec2cf815e65b82915a9eae1e,WETH/PEPE,2025-W34,30.0,297.7238,99241.2564,469675.55,951.781609,1.372148,1305.9857,0.228,False
0x46d398a5b33709877f50c8918a7ee96f1be1d7dd,WETH/VVV,2025-W34,30.0,1160.5271,386842.3791,966887.01,3883.004123,1.372148,5328.0581,0.2178,False
0x4fb60e5715a22bdc29a1333d7894da2aa735f5a9,WETH/GHST,2025-W34,30.0,0.0811,27.0364,123.81,0.0,1.372148,0.0,,True
0x51c230951b82dbf7b8696b6fcd2be199cc10779f,RFL/USDC,2025-W34,5.0,346.3806,692761.2925,278067.29,10226.849205,1.372148,14032.7554,0.0247,False
0x54cdd0222df6b3bc17754c2c1b3d7d4203fe3d89,WETH/REI,2025-W34,30.0,19746.0675,6582022.4886,1837361.89,18371.363949,1.372148,25208.2388,0.7833,False
0x56c11053159a24c0731b4b12356bc1f0578fb474,USDC/GHST,2025-W34,100.0,2423.6541,242365.4113,1884832.6,0.0,1.372148,0.0,,True
0x678f431da2abb9b5726bbf5ccdbaeebb60da9813,MAMO/USDC,2025-W34,30.0,17013.9017,5671300.5573,1452924.57,12128.522335,1.372148,16642.1333,1.0223,True
0x74e4c08bb50619b70550733d32b7e60424e9628e,WETH/TOSHI,2025-W34,30.0,18952.9743,6317658.0891,1964623.3,17713.140753,1.372148,24305.0589,0.7798,False
0x7c42dd1556754be827e187ce0870e70c5e571f35,WETH/HEU,2025-W34,30.0,1122.3895,374129.8435,449182.98,4112.076534,1.372148,5642.3795,0.1989,False
0x7ce345561e1690445eefa0db04f59d64b65598a8,wBLT/USDC,2025-W34,5.0,335.5785,671156.9252,1255669.51,3907.383047,1.372148,5361.5096,0.0626,False
0x80866012a372c686a3b71a2ab05d004e29b36e1b,WETH/RED,2025-W34,30.0,421.1257,140375.2392,488398.76,1812.76789,1.372148,2487.3867,0.1693,False
0x8a7b72f8ff5299e493317d4430293894107af859,WETH/SIGN,2025-W34,30.0,1163.223,387740.9852,841818.92,380.942374,1.372148,522.7095,2.2254,True
0x8a80bc9528564c75c50e227a7213c3136b1de7e5,MXNe/WETH,2025-W34,30.0,1886.7232,628907.7189,27568.64,6524.740024,1.372148,8952.912,0.2107,False
0x984faeed533d60b53f142ad76b629d64849ea507,WETH/ACOLYT,2025-W34,30.0,94.1053,31368.4488,139231.12,256.017969,1.372148,351.2947,0.2679,False
0x9f093177c5087dd280bd61a1afab564814807014,dlcBTC/WETH,2025-W34,5.0,97.545,195090.0874,194006.62,0.0,1.372148,0.0,,True
0xa41bc0affba7fd420d186b84899d7ab2ac57fcd1,USDC/USDT,2025-W34,1.0,2037.6345,20376345.4681,3628452.2,3692.618735,1.372148,5066.8211,0.4022,False
0xad04be2b6613586f83049d5953611baa23971340,WETH/OKAYEG,2025-W34,30.0,3.4965,1165.5091,27015.4,0.0,1.372148,0.0,,True
0xbe700f5c75dfcbef3cae37873aeeb1724daed3f6,uDOGE/WETH,2025-W34,30.0,342.5042,114168.062,176109.26,405.079811,1.372148,555.8296,0.6162,False
0xcb1f3e1a6bb8a0e2d97bdc9d48db093b2c0095f9,USDC/rETH,2025-W34,5.0,173.2103,346420.5727,34824.78,123.373014,1.372148,169.2861,1.0232,True
0xce62141227cfd3fe8d715f403b99f0377c0c16c6,USDC/SQD,2025-W34,5.0,98.3879,196775.8822,9005.86,731.211144,1.372148,1003.3302,0.0981,False
0xd0d4f68f39f1e1c6f5102ca5a3d4605b3a2a5bf6,i/WETH,2025-W34,30.0,1988.3936,662797.8527,84676.71,2364.511526,1.372148,3244.4609,0.6129,False
0xdfe5f275020def30993f042174fc2d335678b626,AERO/cbBTC,2025-W34,30.0,159742.0976,53247365.8646,5345251.42,149881.643859,1.372148,205659.8675,0.7767,False
0xbc3231036ee1eca03e5f67fecedc640d21610823,USDC/DIEM,2025-W34,5.0,715.5371,1431074.1217,135690.55,14377.431542,1.372148,19727.9706,0.0363,False
0x0c1a09d5d0445047da3ab4994262b22404288a3b,USDC/USD+,2025-W35,1.0,113.6732,1136731.8813,8747305.48,407.279767,1.254624,510.9831,0.2225,False
0x178904d6f5f49074fc3fdb918f0170e0dbb1677e,PSTAKE/USDC,2025-W35,30.0,0.753,250.9957,12884.41,0.0,1.254624,0.0,,True
0x1d6aaa7ae38856fffc37e5e3c99d1c392631f450,WETH/AION,2025-W35,30.0,71.3908,23796.929,46714.2,33.814568,1.254624,42.4246,1.6828,True
0x27bd426ec343845995c527d634c4e07f0608aacd,WETH/ORDER,2025-W35,30.0,1944.3403,648113.4402,331402.99,4420.455699,1.254624,5546.0112,0.3506,False
0x3333e1d9174720d6ec2cf815e65b82915a9eae1e,WETH/PEPE,2025-W35,30.0,253.4383,84479.4488,450115.14,572.203426,1.254624,717.9003,0.353,False
0x46d398a5b33709877f50c8918a7ee96f1be1d7dd,WETH/VVV,2025-W35,30.0,612.5166,204172.1886,905273.62,4255.90189,1.254624,5339.558,0.1147,False
0x51c230951b82dbf7b8696b6fcd2be199cc10779f,RFL/USDC,2025-W35,5.0,260.9877,521975.4536,259817.0,7141.894356,1.254624,8960.3943,0.0291,False
0x54cdd0222df6b3bc17754c2c1b3d7d4203fe3d89,WETH/REI,2025-W35,30.0,9473.8221,3157940.7098,1651994.94,16787.025365,1.254624,21061.4101,0.4498,False
0x56c11053159a24c0731b4b12356bc1f0578fb474,USDC/GHST,2025-W35,100.0,2049.2488,204924.8781,1845843.99,0.0,1.254624,0.0,,True
0x678f431da2abb9b5726bbf5ccdbaeebb60da9813,MAMO/USDC,2025-W35,30.0,11205.4346,3735144.8702,1650089.72,12326.89572,1.254624,15465.623,0.7245,False
0x74e4c08bb50619b70550733d32b7e60424e9628e,WETH/TOSHI,2025-W35,30.0,13524.8463,4508282.109,1830703.35,14386.162201,1.254624,18049.2288,0.7493,False
0x7c42dd1556754be827e187ce0870e70c5e571f35,WETH/HEU,2025-W35,30.0,612.4828,204160.949,383648.47,3200.607219,1.254624,4015.5596,0.1525,False
0x7ce345561e1690445eefa0db04f59d64b65598a8,wBLT/USDC,2025-W35,5.0,251.899,503798.0363,1234749.59,5358.965896,1.254624,6723.4889,0.0375,False
0x80866012a372c686a3b71a2ab05d004e29b36e1b,WETH/RED,2025-W35,30.0,1776.8841,592294.6923,500445.21,350.743583,1.254624,440.0514,4.0379,True
0x8a7b72f8ff5299e493317d4430293894107af859,WETH/SIGN,2025-W35,30.0,1300.559,433519.6705,851725.54,122.465334,1.254624,153.648,8.4645,True
0x8a80bc9528564c75c50e227a7213c3136b1de7e5,MXNe/WETH,2025-W35,30.0,747.7154,249238.4503,20688.39,1741.477648,1.254624,2184.9002,0.3422,False
0x984faeed533d60b53f142ad76b629d64849ea507,WETH/ACOLYT,2025-W35,30.0,65.9286,21976.1893,136173.63,204.69476,1.254624,256.815,0.2567,False
0x9f093177c5087dd280bd61a1afab564814807014,dlcBTC/WETH,2025-W35,5.0,49.4463,98892.5998,190215.99,0.0,1.254624,0.0,,True
0xa41bc0affba7fd420d186b84899d7ab2ac57fcd1,USDC/USDT,2025-W35,1.0,1239.4709,12394709.1574,3310182.63,3142.685462,1.254624,3942.8896,0.3144,False
0xad04be2b6613586f83049d5953611baa23971340,WETH/OKAYEG,2025-W35,30.0,1.2477,415.911,24484.47,0.0,1.254624,0.0,,True
0xbc3231036ee1eca03e5f67fecedc640d21610823,USDC/DIEM,2025-W35,5.0,652.3351,1304670.2596,228575.85,6770.83545,1.254624,8494.8547,0.0768,False
0xbe700f5c75dfcbef3cae37873aeeb1724daed3f6,uDOGE/WETH,2025-W35,30.0,243.6608,81220.2545,169722.59,465.527624,1.254624,584.0623,0.4172,False
0xcb1f3e1a6bb8a0e2d97bdc9d48db093b2c0095f9,USDC/rETH,2025-W35,5.0,186.081,372161.9941,33271.82,147.156874,1.254624,184.6266,1.0079,True
0xce62141227cfd3fe8d715f403b99f0377c0c16c6,USDC/SQD,2025-W35,5.0,39.8895,79778.9405,7370.2,366.000559,1.254624,459.1932,0.0869,False
0xd0d4f68f39f1e1c6f5102ca5a3d4605b3a2a5bf6,i/WETH,2025-W35,30.0,848.124,282708.0042,60062.25,1795.592631,1.254624,2252.7942,0.3765,False
0xdfe5f275020def30993f042174fc2d335678b626,AERO/cbBTC,2025-W35,30.0,94488.0024,31496000.8054,5118352.24,148535.139973,1.254624,186355.7971,0.507,False
0x0c1a09d5d0445047da3ab4994262b22404288a3b,USDC/USD+,2025-W36,1.0,62.6157,626156.6988,8750485.51,392.777545,1.1383,447.0986,0.14,False
0x1d6aaa7ae38856fffc37e5e3c99d1c392631f450,WETH/AION,2025-W36,30.0,181.8552,60618.4049,48744.02,51.621028,1.1383,58.7602,3.0949,True
0x27bd426ec343845995c527d634c4e07f0608aacd,WETH/ORDER,2025-W36,30.0,661.3606,220453.5495,306964.04,842.237503,1.1383,958.7187,0.6898,False
0x3333e1d9174720d6ec2cf815e65b82915a9eae1e,WETH/PEPE,2025-W36,30.0,122.6215,40873.8407,441420.28,664.160655,1.1383,756.0139,0.1622,False
0x46d398a5b33709877f50c8918a7ee96f1be1d7dd,WETH/VVV,2025-W36,30.0,459.2373,153079.0937,872860.86,1846.766764,1.1383,2102.1741,0.2185,False
0x51c230951b82dbf7b8696b6fcd2be199cc10779f,RFL/USDC,2025-W36,5.0,106.793,213585.9359,226678.69,6064.177945,1.1383,6902.8521,0.0155,False
0x54cdd0222df6b3bc17754c2c1b3d7d4203fe3d89,WETH/REI,2025-W36,30.0,7795.3711,2598457.0436,1450720.95,9173.75752,1.1383,10442.4857,0.7465,False
0x56c11053159a24c0731b4b12356bc1f0578fb474,USDC/GHST,2025-W36,100.0,948.9581,94895.8084,1810710.08,0.0,1.1383,0.0,,True
0x678f431da2abb9b5726bbf5ccdbaeebb60da9813,MAMO/USDC,2025-W36,30.0,10720.4801,3573493.3625,1476633.23,6205.98973,1.1383,7064.2764,1.5176,True
0x74e4c08bb50619b70550733d32b7e60424e9628e,WETH/TOSHI,2025-W36,30.0,12421.273,4140424.3203,1773389.65,12825.513985,1.1383,14599.2791,0.8508,False
0x7c42dd1556754be827e187ce0870e70c5e571f35,WETH/HEU,2025-W36,30.0,528.8456,176281.8695,343595.31,1861.682995,1.1383,2119.1533,0.2496,False
0x7ce345561e1690445eefa0db04f59d64b65598a8,wBLT/USDC,2025-W36,5.0,250.1456,500291.2956,1317763.28,4428.025387,1.1383,5040.4201,0.0496,False
0x80866012a372c686a3b71a2ab05d004e29b36e1b,WETH/RED,2025-W36,30.0,4054.3468,1351448.9175,551447.8,3132.354115,1.1383,3565.5578,1.1371,True
0x8a7b72f8ff5299e493317d4430293894107af859,WETH/SIGN,2025-W36,30.0,1651.439,550479.6593,848914.77,188.315141,1.1383,214.3591,7.7041,True
0x8a80bc9528564c75c50e227a7213c3136b1de7e5,MXNe/WETH,2025-W36,30.0,448.9071,149635.7064,20010.76,1681.705992,1.1383,1914.2855,0.2345,False
0x984faeed533d60b53f142ad76b629d64849ea507,WETH/ACOLYT,2025-W36,30.0,28.4886,9496.1935,129396.85,152.663508,1.1383,173.7768,0.1639,False
0x9f093177c5087dd280bd61a1afab564814807014,dlcBTC/WETH,2025-W36,5.0,31.6853,63370.5591,187607.26,0.0,1.1383,0.0,,True
0xa41bc0affba7fd420d186b84899d7ab2ac57fcd1,USDC/USDT,2025-W36,1.0,1348.4798,13484798.2332,3160871.67,2600.541435,1.1383,2960.1956,0.4555,False
0xbc3231036ee1eca03e5f67fecedc640d21610823,USDC/DIEM,2025-W36,5.0,607.8787,1215757.3752,176888.39,2292.992632,1.1383,2610.1129,0.2329,False
0xbe700f5c75dfcbef3cae37873aeeb1724daed3f6,uDOGE/WETH,2025-W36,30.0,224.8816,74960.5181,167125.23,367.282351,1.1383,418.0774,0.5379,False
0xcb1f3e1a6bb8a0e2d97bdc9d48db093b2c0095f9,USDC/rETH,2025-W36,5.0,94.0603,188120.66,30947.63,196.948476,1.1383,224.1864,0.4196,False
0xce62141227cfd3fe8d715f403b99f0377c0c16c6,USDC/SQD,2025-W36,5.0,9.5567,19113.3295,6786.06,246.422373,1.1383,280.5025,0.0341,False
0xd0d4f68f39f1e1c6f5102ca5a3d4605b3a2a5bf6,i/WETH,2025-W36,30.0,652.7103,217570.0893,50260.55,845.329092,1.1383,962.2379,0.6783,False
0xdfe5f275020def30993f042174fc2d335678b626,AERO/cbBTC,2025-W36,30.0,62186.4854,20728828.4534,5378289.9,115836.764766,1.1383,131856.9581,0.4716,False
0x178904d6f5f49074fc3fdb918f0170e0dbb1677e,PSTAKE/USDC,2025-W36,30.0,0.1624,54.1364,14022.63,0.0,1.1383,0.0,,True
0x0c1a09d5d0445047da3ab4994262b22404288a3b,USDC/USD+,2025-W37,1.0,166.034,1660340.3209,8742639.0,380.533957,1.194263,454.4577,0.3653,False
0x178904d6f5f49074fc3fdb918f0170e0dbb1677e,PSTAKE/USDC,2025-W37,30.0,0.4033,134.4449,13102.17,0.0,1.194263,0.0,,True
0x1d6aaa7ae38856fffc37e5e3c99d1c392631f450,WETH/AION,2025-W37,30.0,574.9514,191650.4771,58983.54,4285.287078,1.194263,5117.7607,0.1123,False
0x27bd426ec343845995c527d634c4e07f0608aacd,WETH/ORDER,2025-W37,30.0,1342.3208,447440.2584,312736.16,1154.54785,1.194263,1378.834,0.9735,False
0x3333e1d9174720d6ec2cf815e65b82915a9eae1e,WETH/PEPE,2025-W37,30.0,252.9894,84329.7946,474206.24,547.54024,1.194263,653.9072,0.3869,False
